video_id,title,channel_id,channel_title,views,likes,comments,age_days,views_per_day,likes_per_day,comments_per_day,views_vs_channel_avg,likes_vs_channel_avg,comments_vs_channel_avg,engagement_rate,thumbnail_effectiveness
NgayZAuTgwM,Learn Next.js 13 With This One Project,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,405069,9415,439,835,485.1125748502994,11.275449101796408,0.525748502994012,1.1427221316823009,0.6807467921068683,0.525748502994012,0.024326719645294998,0.902160192732527
8mvNzU7DpO4,If You Don’t Understand Short Circuiting Your App Will Break,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,401350,21124,231,1274,315.0313971742543,16.580847723704867,0.1813186813186813,0.7420820823638876,1.0010562591716414,0.1813186813186813,0.053207923259000874,0.7452727339233107
tBr-PybP_9c,How To Create A Messaging App With Socket.io And React,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,388677,10013,492,1825,212.973698630137,5.486575342465754,0.26958904109589044,0.501676871530274,0.33124787583326926,0.26958904109589044,0.027027583314680314,0.4150532803778193
lATafp15HWA,How To Create An Advanced Shopping Cart With React and TypeScript,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,375581,9001,313,1171,320.735269000854,7.686592655849701,0.2672929120409906,0.7555180164345432,0.46407227290558506,0.2672929120409906,0.024798911553033834,0.5845855455621789
tlUoKHCnUtQ,Once You Realize This You Will Never Struggle With Callbacks Again,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,372884,20457,262,1267,294.3046566692976,16.146014206787687,0.2067876874506709,0.6932585590817733,0.9748035113591612,0.2067876874506709,0.055564196908421924,0.7182352986138071
hdGsFpZ0J2E,Should You Use Tailwind CSS?,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,369332,10813,798,1549,238.43253712072305,6.980632666236281,0.5151710781149128,0.5616472365514147,0.4214504674283587,0.5151710781149128,0.03143783912577302,0.5263354825548207
Xcet6msf3eE,How To Build A Better Spotify With React,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,348479,8361,608,1633,213.3980404164115,5.120024494794856,0.3723208818126148,0.5026764431260486,0.30911764302008027,0.3723208818126148,0.025737562378220783,0.42930983075698537
r8Dg0KVnfMA,Learn React Query In 50 Minutes,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,345160,8164,265,961,359.1675338189386,8.49531737773153,0.2757544224765869,0.8460483424972159,0.5128984221035681,0.2757544224765869,0.024420558581527408,0.6474794641250213
kvkAoCbTM3Q,Stop Using Create React App,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,341482,8944,491,1017,335.7738446411013,8.794493608652902,0.48279252704031467,0.7909426046724218,0.5309609629066567,0.48279252704031467,0.027629567590678278,0.669313733989762
W9hSL8gt7II,"Stop Using The ""!"" Bang Operator In JavaScript Unless You Know This",UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,330461,16875,283,1211,272.88274153592073,13.93476465730801,0.2336911643270025,0.6427974954132345,0.8413009764476053,0.2336911643270025,0.051921406762068745,0.6527459224809773
jI4K7L-LI58,How To Manage User Roles In Node.js,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,321930,8962,299,1962,164.08256880733944,4.5677879714576965,0.15239551478083588,0.3865098381696073,0.2757767766517396,0.15239551478083588,0.028767123287671233,0.31528323059233704
iqrgggs0Qk0,"Full Stack Ecommerce Store With Admin Dashboard From Scratch - Next.js, Prisma, Stripe, Tailwind",UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,307546,6555,414,527,583.5787476280835,12.438330170777988,0.7855787476280834,1.3746672114196166,0.7509548654318495,0.7855787476280834,0.02266002484181228,1.0939760550039965
Ksn1tThNTjI,Watching Tailwind Tutorials Is A Waste Of Time,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,298383,11364,453,863,345.75086906141365,13.168018539976824,0.5249130938586327,0.8144442972783987,0.7950092540495641,0.5249130938586327,0.03960346266375765,0.7804381618011805
jBmrduvKl5w,How To Build Your First TypeScript Project - TODO List Application,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,297292,6064,223,1230,241.70081300813007,4.930081300813008,0.18130081300813009,0.5693459262630474,0.29764996498630025,0.18130081300813009,0.021147558629226484,0.418903438347203
3gNOoYzarNo,This CSS Trick Makes Impossible Animations Possible,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,293923,19672,223,847,347.0165289256198,23.225501770956317,0.2632821723730815,0.8174256620440034,1.402222269189432,0.2632821723730815,0.06768779578324935,0.9417390152569359
8WN5LogHiUE,This Node Debugger Trick Will Save You Hours,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,292161,16722,106,875,333.8982857142857,19.110857142857142,0.12114285714285715,0.7865245730524254,1.153803682404094,0.12114285714285715,0.05759837897597558,0.8076159258603933
d3BuRBNBPc8,You Can Finally Safely Use innerHTML (kind of),UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,285149,14730,221,826,345.21670702179176,17.832929782082324,0.2675544794188862,0.8131860351425041,1.0766497754032232,0.2675544794188862,0.05243223718126313,0.8241584705098263
yn6vFCRkC3c,Unstyled Component Libraries Are A Game Changer,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,283512,8879,242,859,330.0488940628638,10.336437718277066,0.2817229336437718,0.7774570178876261,0.6240546833215267,0.2817229336437718,0.03217147775050086,0.6526311882716743
Gc4Xh8u19NU,The Ultimate Web Developer Roadmap For 2024,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,279106,11151,372,597,467.5142378559464,18.678391959798994,0.6231155778894473,1.1012678173503,1.127693920974029,0.6231155778894473,0.04128538978022687,1.0554106349174326
d6a8RymS1zI,NEW Way To Create Variables In JavaScript,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,276504,6962,383,744,371.64516129032256,9.35752688172043,0.5147849462365591,0.875440409002269,0.5649536749511894,0.5147849462365591,0.026563811011775598,0.7290279398224575
6ThXsUwLWvc,Learn Custom Hooks In 10 Minutes,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,275851,7890,201,1878,146.88551650692224,4.201277955271565,0.10702875399361023,0.3460007825767916,0.253649009008853,0.10702875399361023,0.029331051908457827,0.2784349191095843
l8knG0BPr-o,How To Debug React Apps Like A Senior Developer,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,274724,8975,203,411,668.4282238442822,21.83698296836983,0.49391727493917276,1.574537054752006,1.3183914867427953,0.49391727493917276,0.03340807501346806,1.3243841959851854
-pDPASqX97w,How To Create This Unbelievable CSS Scroll Animation,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,266420,7812,124,786,338.95674300254456,9.938931297709924,0.15776081424936386,0.7984401806765873,0.6000555309862239,0.15776081424936386,0.02978755348697545,0.6289828198839033
M2c37drnnOA,Learn Resize Observer In 5 Minutes,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,264810,12774,235,1346,196.73848439821694,9.49034175334324,0.17459138187221396,0.4634335037487986,0.5729722733223096,0.17459138187221396,0.04912578830104603,0.46006968057741127
VenLRGHx3D4,State Managers Are Making Your Code Worse In React,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,259869,7371,525,548,474.213503649635,13.450729927007298,0.958029197080292,1.1170484828810432,0.8120777422379785,0.958029197080292,0.03038453990279718,1.0239481434710098
4ya4wpDgy_o,Can I Beat The King Of CSS Again? - CSS Battle,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,256763,8736,245,1139,225.42844600526777,7.669885864793678,0.2151009657594381,0.5310150421074146,0.4630636129120798,0.2151009657594381,0.034977781066586694,0.463097494221379
l8pe_MSX4Lc,The Most Important Skill You Never Learned,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,256505,9319,319,457,561.2800875273523,20.39168490153173,0.6980306345733042,1.3221409036614022,1.2311326987552245,0.6980306345733042,0.0375743162901308,1.2139789542132529
MD_-XzdX0oo,This Prettier Plugin Makes Tailwind So Much Better,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,258669,18667,180,840,307.9392857142857,22.222619047619048,0.21428571428571427,0.7253760369100778,1.3416739761141276,0.21428571428571427,0.07286145614665847,0.8669228610049828
V8vizNQKtx0,Learn Emmet In 15 Minutes - Double Your HTML Coding Speed,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,250847,11451,379,2049,122.4241093216203,5.588579795021962,0.18496827720839434,0.288379948131585,0.337406318235993,0.18496827720839434,0.047160221170673755,0.29572383199606467
E1cklb4aeXA,Most Beginner React Developers Do This Wrong,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,249075,9730,281,1052,236.76330798479088,9.249049429657795,0.2671102661596958,0.5577152315378007,0.558404430052749,0.2671102661596958,0.04019271303824149,0.5198893561061747
1Hgc6EU9PSg,This Tailwind Library Is A Game Changer,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,254157,11347,337,833,305.11044417767107,13.621848739495798,0.40456182472989194,0.7187124705576508,0.8224089123420698,0.40456182472989194,0.04597158449304957,0.7185733513227671
3CgYZCCNqpI,You Don't Need JavaScript For Resizable Elements - CSS Only,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,247756,21688,118,1365,181.5062271062271,15.888644688644689,0.08644688644688645,0.42755268262515056,0.9592650195190426,0.08644688644688645,0.08801401378775893,0.5645108751967952
6ZXZE0iVTkk,This New CSS Property Gets Perfect Aspect Ratios Every Time,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,247423,25575,221,1239,199.6957223567393,20.641646489104115,0.17836965294592413,0.47039951831747334,1.246223942337064,0.17836965294592413,0.10425869866584755,0.7119607167872608
eZJx65ATvs0,Will Devin AI Take Your Job?,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,245489,7561,825,534,459.71722846441946,14.159176029962547,1.5449438202247192,1.082901327478579,0.8548496449456552,1.5449438202247192,0.03416039007857786,1.144706263058205
v7rSSy8CaYE,Learn JavaScript DOM Traversal In 15 Minutes,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,239634,10785,298,1748,137.0903890160183,6.169908466819222,0.17048054919908467,0.3229275629844944,0.37250360127216775,0.17048054919908467,0.046249697455285975,0.3215240111801637
J4b_T-qH3BY,How To Create And Publish Your First NPM Package,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,238112,6351,165,1524,156.24146981627297,4.167322834645669,0.10826771653543307,0.36803949165968963,0.2515989940397821,0.10826771653543307,0.027365273484746672,0.28884681573872134
m6PDUIF24v4,Learn GSAP In 23 Minutes,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,232889,8002,241,1892,123.09143763213531,4.2293868921775895,0.1273784355179704,0.28995189425101714,0.25534606501571855,0.1273784355179704,0.03539454418199228,0.255799868906402
2I7uX8m0Ta0,Learn Web Components In 25 Minutes,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,233001,6971,452,957,243.47021943573668,7.284221525600836,0.4723092998955068,0.5735139070361512,0.439779417367823,0.4723092998955068,0.031858232368101425,0.5295007747117726
AdmGHwvgaVs,I'm Ditching Try/Catch for Good!,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,230024,7607,750,324,709.9506172839506,23.478395061728396,2.314814814814815,1.6723464301502238,1.4174905121555603,2.314814814814815,0.03633099154870796,1.7870318879349143
2onAblXCQ_g,This Is The Easiest React Hook,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,228413,13775,94,1190,191.9436974789916,11.57563025210084,0.07899159663865546,0.45213899312723743,0.6988700041648372,0.07899159663865546,0.060718960829725104,0.47894517770226536
x1RJ5Q09PqM,10 Tailwind Classes I Wish I Knew Earlier,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,227620,8810,217,562,405.01779359430606,15.676156583629894,0.3861209964412811,0.9540523591007093,0.946436209371991,0.3861209964412811,0.03965820226693612,0.8714220028679237
rGPpQdbDbwo,React Server Components Change Everything,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,226952,5491,358,590,384.664406779661,9.306779661016948,0.6067796610169491,0.9061083008066878,0.5618898495203487,0.6067796610169491,0.025771969403221826,0.762125018939627
a6IIhwZv4ls,How To Actually Get Hired In 2024,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,225131,8150,937,583,386.15951972555746,13.979416809605489,1.6072041166380788,0.909630160971141,0.8439968166897764,1.6072041166380788,0.040363166334267606,1.0710070101529807
EHod_nIuz9c,1 Million Subscriber Hair Tutorial,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,229843,14527,822,1127,203.94232475598935,12.88997338065661,0.7293700088731144,0.48040273571000464,0.778222485863282,0.7293700088731144,0.06678036746822831,0.6609153655163047
z9FeTl5eq9E,This Is Why You Can’t Learn Web Dev,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,224634,10029,650,807,278.35687732342006,12.427509293680297,0.80545229244114,0.6556922675558448,0.7503015630839313,0.80545229244114,0.04753955322880775,0.7479715886736441
3CBD5JZJJKw,I Waited 15 Years For These New Array Methods,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,224084,8925,427,828,270.6328502415459,10.778985507246377,0.5157004830917874,0.6374976934512778,0.6507731745297259,0.5157004830917874,0.04173434961889291,0.642876034921304
PHXdLe2f9rs,Must Have Tailwind Plugin For Responsive Design,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,253762,16487,184,357,710.8179271708683,46.182072829131656,0.5154061624649859,1.6743894491404314,2.788208048073968,0.5154061624649859,0.06569541538922297,1.8934619368381083
cjIswDCKgu0,Learn Debounce And Throttle In 16 Minutes,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,220432,9050,253,1251,176.20463629096722,7.234212629896083,0.20223820943245405,0.41506435420037086,0.43676016775563736,0.20223820943245405,0.04220349132612325,0.3950033246384666
tz0fDABt67g,Every Beginner React Developer Makes This Mistake With State,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,218815,9026,237,1167,187.50214224507283,7.734361610968294,0.20308483290488433,0.4416765484741493,0.46695628778301457,0.20308483290488433,0.04233256403811439,0.41854043496465904
yJDofSGTSPQ,Another 5 Must Know JavaScript Features That Almost Nobody Knows,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,217970,10967,504,1612,135.21712158808933,6.803349875930521,0.31265508684863524,0.3185149291765281,0.4107471517815191,0.31265508684863524,0.05262650823507822,0.36316943737438406
v07gXY6ESEo,NEW React 19 Changes Are Amazing!,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,218390,7295,237,555,393.4954954954955,13.144144144144144,0.42702702702702705,0.9269106486442965,0.7935678552875408,0.42702702702702705,0.034488758642795,0.8140713626182057
U7eGCZAfDyU,Why I Get Up At 5AM And Why You Should Too,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,216521,12428,966,2067,104.75133043057572,6.012578616352202,0.46734397677793904,0.24675027985642967,0.3630049294196192,0.46734397677793904,0.0618600505262769,0.3458960418852168
sRDUOd1IkS8,useLayoutEffect Vs useEffect - Which Is Better?,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,217133,13969,103,1309,165.87700534759358,10.671504965622614,0.07868601986249045,0.39073677940913426,0.6442841173521605,0.07868601986249045,0.06480820510931089,0.4305986726652685
s9F8pu5KfyM,Why do computers suck at math?,UCsBjURrPoezykLs9EqgamOA,Fireship,8712474,405804,3507,1542,5650.112840466926,263.16731517509726,2.27431906614786,1.5479897137253775,1.7819096427472392,0.4098736233525917,0.04697988194857167,1.4558699956471632
hdHjjBS4cs8,Brainf**k in 100 Seconds,UCsBjURrPoezykLs9EqgamOA,Fireship,7839111,280076,4722,1364,5747.148826979472,205.3343108504399,3.461876832844575,1.574575148958951,1.39032154600132,0.6238931125357552,0.03633039511750758,1.3774516654288527
pEfrdAtAmqk,God-Tier Developer Roadmap,UCsBjURrPoezykLs9EqgamOA,Fireship,7774954,269506,10103,1107,7023.445347786811,243.45618789521228,9.12646793134598,1.9242484991481796,1.64844531893455,1.644755362213903,0.0359627851174425,1.8498243875081701
ky5ZB-mqZKM,AI influencers are getting filthy rich... let's build one,UCsBjURrPoezykLs9EqgamOA,Fireship,5553078,190299,5410,645,8609.423255813954,295.0372093023256,8.387596899224807,2.3587668100459886,1.9977011502179038,1.5115973758814412,0.03524333711862142,2.1543550759109653
aXcuz6fn8_w,the untold history of web development,UCsBjURrPoezykLs9EqgamOA,Fireship,4951245,284578,3958,623,7947.423756019261,456.7865168539326,6.353130016051364,2.177395491435502,3.092908017537767,1.144949474358313,0.05827544385301071,2.3764210542212822
Nl7aCUsWykg,Big Tech in panic mode... Did DeepSeek R1 just pop the AI bubble?,UCsBjURrPoezykLs9EqgamOA,Fireship,3869626,153388,9814,220,17589.20909090909,697.2181818181818,44.60909090909091,4.8190037109138615,4.720874248589358,8.039368792850611,0.04217513527147068,5.662802301571917
8PhdfcX9tG0,I tried 10 code editors,UCsBjURrPoezykLs9EqgamOA,Fireship,3588991,104754,3831,1141,3145.478527607362,91.80893952673094,3.357581069237511,0.8617825064672255,0.6216396383579497,0.6050971207304553,0.030255021536693738,0.7607429545115176
B1t4Fjlomi8,"Why do computers use RGB for colors, and not RBY?",UCsBjURrPoezykLs9EqgamOA,Fireship,3574553,183050,1882,1514,2360.9993394980183,120.90488771466315,1.2430647291941876,0.646854814204615,0.8186487183284418,0.22402285246616577,0.05173569954061389,0.6455833412844268
U3aXWizDbQ4,C in 100 Seconds,UCsBjURrPoezykLs9EqgamOA,Fireship,3522456,115146,2875,1394,2526.8694404591106,82.60114777618364,2.062410329985653,0.6922990765321514,0.5592935491492951,0.3716838184111133,0.033505315609336214,0.607984685014021
8B20fRB78nA,7 killer website features,UCsBjURrPoezykLs9EqgamOA,Fireship,3285379,195935,1200,993,3308.5387713997984,197.31621349446124,1.2084592145015105,0.90645693815298,1.3360308944984982,0.21778630988681125,0.060003731685141955,0.9514540489095287
-2k1rcRzsLA,This free Chinese AI just crushed OpenAI's $200 o1 model...,UCsBjURrPoezykLs9EqgamOA,Fireship,3110127,90685,4948,226,13761.62389380531,401.26106194690266,21.893805309734514,3.77034102384538,2.716944370794882,3.945661558594036,0.030748905109019665,3.596680938030115
m4-HM_sCvtQ,Java for the Haters in 100 Seconds,UCsBjURrPoezykLs9EqgamOA,Fireship,3087544,152097,4627,1252,2466.0894568690096,121.4832268370607,3.6956869009584663,0.6756468800089226,0.8225646607709617,0.6660299354734769,0.05076008633399232,0.7542343556746569
91IPJ6LFmto,Uh oh… AI-search engine for developers has emerged,UCsBjURrPoezykLs9EqgamOA,Fireship,3053535,158603,1144,875,3489.7542857142857,181.26057142857144,1.3074285714285714,0.9561054602350803,1.2273179131821372,0.2356223864199414,0.05231543113145911,0.940109753110842
-uleG_Vecis,100+ Computer Science Concepts Explained,UCsBjURrPoezykLs9EqgamOA,Fireship,3036001,144387,2519,1219,2490.5668580803936,118.44708777686628,2.066447908121411,0.6823530762148766,0.8020069199113783,0.3724114633597508,0.04838799460210982,0.6880160559663322
vqs_0W-MSB0,How a CPU Works in 100 Seconds // Apple Silicon M1 vs Intel i9,UCsBjURrPoezykLs9EqgamOA,Fireship,3030034,81759,1656,1582,1915.3185840707965,51.68078381795196,1.0467762326169405,0.5247494254298165,0.349931323989349,0.18864809854000816,0.02752939405960461,0.4162354392395501
Z8omJ59hNfY,real eyes realize AI lies,UCsBjURrPoezykLs9EqgamOA,Fireship,2975905,172727,2418,955,3116.130890052356,180.86596858638742,2.531937172774869,0.8537419872174302,1.224646051712276,0.4563010874565144,0.05885436531072061,0.937642040021809
x7X9w_GIm1s,Python in 100 Seconds,UCsBjURrPoezykLs9EqgamOA,Fireship,2899021,113079,1779,1410,2056.0432624113473,80.19787234042553,1.2617021276595746,0.5633044703801192,0.5430209369128338,0.227381650337835,0.03961958192093124,0.5094498220698177
r6tH55syq0o,How programmers flex on each other,UCsBjURrPoezykLs9EqgamOA,Fireship,2827640,138315,4098,758,3730.3957783641163,182.4736147757256,5.406332453825858,1.0220352152391723,1.2355314469787875,0.9743193489783856,0.050364615014641186,1.1307604800645563
Sxxw3qtb3_g,How to OVER Engineer a Website // What is a Tech Stack?,UCsBjURrPoezykLs9EqgamOA,Fireship,2824626,118821,3030,1441,1960.1845940319222,82.45732130464955,2.102706453851492,0.5370415908921231,0.5583196980601567,0.3789459121699854,0.0431388084652623,0.5338845834416522
GyllRd2E6fg,This new AI is powerful and uncensored… Let’s run it,UCsBjURrPoezykLs9EqgamOA,Fireship,2817816,124010,3219,626,4501.303514376997,198.0990415335463,5.142172523961661,1.2332446687977383,1.3413314343110905,0.92671292945283,0.045151635167093945,1.2587433703485291
9BvBRXkJA58,my code works… why?,UCsBjURrPoezykLs9EqgamOA,Fireship,2786763,181128,1997,1260,2211.7166666666667,143.75238095238095,1.5849206349206348,0.6059550926406,0.9733494207534523,0.28563149868918936,0.06571244128043899,0.6949603251201124
NtfbWkxJTHw,How to Learn to Code - 8 Hard Truths,UCsBjURrPoezykLs9EqgamOA,Fireship,2750428,157510,2224,1303,2110.842670759785,120.88257866462011,1.7068303914044514,0.5783181387504324,0.818497663432564,0.30760185208234225,0.05807605216351782,0.6308553501586369
lkIFF4maKMU,100+ JavaScript Concepts you Need to Know,UCsBjURrPoezykLs9EqgamOA,Fireship,2682830,99551,1519,1017,2637.984267453294,97.88692232055064,1.4936086529006882,0.722741762206931,0.6627937465022423,0.2691754202597835,0.03767290510393875,0.6371769138046234
tv-_1er1mWI,10 Design Patterns Explained in 10 Minutes,UCsBjURrPoezykLs9EqgamOA,Fireship,2634346,89574,1015,1270,2074.288188976378,70.53070866141732,0.7992125984251969,0.5683031242916061,0.47756443382779323,0.14403263307307587,0.034387662061095996,0.4719160132131966
ifTF3ags0XI,25 VS Code Productivity Tips and Speed Hacks,UCsBjURrPoezykLs9EqgamOA,Fireship,2599879,103845,2119,1543,1684.950745301361,67.30071289695398,1.373298768632534,0.4616343948353545,0.455694086459996,0.24749339291186107,0.0407572813965573,0.4340208706098839
jUuqBZwwkQw,Lua in 100 Seconds,UCsBjURrPoezykLs9EqgamOA,Fireship,2576894,113017,2948,1298,1985.2804314329737,87.07010785824345,2.2711864406779663,0.5439172231584235,0.5895529415741353,0.40930906731862826,0.04500185106566277,0.5545681736885625
ZtyMdRzvi0w,God Tier HTML Programming,UCsBjURrPoezykLs9EqgamOA,Fireship,2471500,222658,1333,1539,1605.912930474334,144.67706302794022,0.866146848602989,0.4399800088430461,0.9796104562692736,0.15609540124624516,0.09062957717985029,0.5944936991147967
4yDm6xNeYas,Some bad code just broke a billion Windows machines,UCsBjURrPoezykLs9EqgamOA,Fireship,2462359,122446,8815,412,5976.599514563107,297.1990291262136,21.395631067961165,1.6374389030494498,2.0123388630642167,3.8558815076874504,0.053307011690821686,2.310531534866933
X8ipUgXH6jw,React Native vs Flutter - I built the same chat app with both,UCsBjURrPoezykLs9EqgamOA,Fireship,2460008,63140,1607,1431,1719.0831586303284,44.122990915443744,1.1229909154437456,0.47098582306868836,0.29875740050304667,0.20238336931527426,0.0263198331062338,0.3752192524545168
LKCVKw9CzFo,100+ Linux Things you Need to Know,UCsBjURrPoezykLs9EqgamOA,Fireship,2404849,93082,3797,425,5658.468235294117,219.0164705882353,8.934117647058823,1.550278883094522,1.4829636446379395,1.6100903457053741,0.04028485780188278,1.6041677322489454
66tfvFeALBQ,How to ACTUALLY learn to code... 7 Roadmaps for 2023,UCsBjURrPoezykLs9EqgamOA,Fireship,2405606,141572,3133,974,2469.8213552361394,145.3511293634497,3.2166324435318274,0.6766693268959317,0.9841745690364555,0.5796956171400172,0.06015324205210662,0.7946125859686165
gAkwW2tuIqE,Learn Docker in 7 Easy Steps - Full Beginner's Tutorial,UCsBjURrPoezykLs9EqgamOA,Fireship,2397986,80540,1031,1837,1305.3816004354926,43.84322264561786,0.5612411540555253,0.3576419351287719,0.29686308555969676,0.1011458545158997,0.034016462147819046,0.29790951521008285
A4_TFHzqAAg,How to get rich as a solo software developer - The Ultimate Guide,UCsBjURrPoezykLs9EqgamOA,Fireship,2378050,96034,1578,839,2834.3861740166867,114.46245530393325,1.8808104886769965,0.7765509762351344,0.7750269166324794,0.3389562270782464,0.04104707638611468,0.7168387912859564
MNeX4EGtR5Y,C++ in 100 Seconds,UCsBjURrPoezykLs9EqgamOA,Fireship,2344139,85122,2004,1305,1796.2750957854407,65.22758620689655,1.535632183908046,0.49213448471006804,0.44165691608725366,0.2767488241750176,0.03716759117100138,0.45004162321993263
jwnez8HdN7E,Microsoft’s new chip looks like science fiction…,UCsBjURrPoezykLs9EqgamOA,Fireship,2325845,71581,3447,195,11927.410256410256,367.0820512820513,17.676923076923078,3.2678123268737793,2.485517802329352,3.1857027534554683,0.032258383512228886,3.114015986653521
r5NQecwZs1A,CPU vs GPU vs TPU vs DPU vs QPU,UCsBjURrPoezykLs9EqgamOA,Fireship,2294298,92188,2147,740,3100.4027027027028,124.57837837837837,2.901351351351351,0.8494328569539722,0.8435219759815089,0.5228762352203771,0.041117152174652116,0.8145162011174187
AgyJv2Qelwk,AI just officially took our jobs… I hate you Devin,UCsBjURrPoezykLs9EqgamOA,Fireship,2247132,109505,9612,540,4161.355555555556,202.78703703703704,17.8,1.1401074238760882,1.3730739186969945,3.2078834514777865,0.05300845700208087,1.709614594855892
5C_HPTJg5ek,Rust in 100 Seconds,UCsBjURrPoezykLs9EqgamOA,Fireship,2216958,79255,1530,1423,1557.9465917076598,55.695713281799016,1.0751932536893887,0.4268384307697589,0.37711646862563875,0.19376936211521054,0.03643957170140345,0.3786196964894335
Iq_r7IcNmUk,25 crazy software bugs explained,UCsBjURrPoezykLs9EqgamOA,Fireship,2199043,67979,1983,307,7163.00651465798,221.4299674267101,6.45928338762215,1.9624847710337208,1.4993054661379113,1.1640802408740714,0.03181474850650942,1.716785045175039
h7gf5M04hdg,TempleOS in 100 Seconds,UCsBjURrPoezykLs9EqgamOA,Fireship,2079207,91856,2823,1138,1827.0711775043937,80.7170474516696,2.4806678383128293,0.5005718414620521,0.5465362789923951,0.44706142174926394,0.04553611064218233,0.5265937647711604
X8LglXSG53A,how god programmed birds probably,UCsBjURrPoezykLs9EqgamOA,Fireship,2290607,131250,1003,569,4025.671353251318,230.66783831282953,1.7627416520210897,1.102933343390886,1.561855221602331,0.3176780772330937,0.05773709763394594,1.1461203969465048
ecl-eCbYFPM,Reverse Engineer CSS Animations #Shorts,UCsBjURrPoezykLs9EqgamOA,Fireship,2082872,143957,620,1624,1282.5566502463055,88.64347290640394,0.3817733990147783,0.3513884692057381,0.6002062187450229,0.06880250387156928,0.06941233066650279,0.39516560949611185
446E-r0rXHI,Go in 100 Seconds,UCsBjURrPoezykLs9EqgamOA,Fireship,2031987,74997,1205,1428,1422.9600840336134,52.51890756302521,0.8438375350140056,0.38985550117682227,0.3556062718154792,0.15207485754535033,0.03750122417121763,0.344475932733668
OoQLoKHhohg,7 Things No Programmer Ever Wants to Hear,UCsBjURrPoezykLs9EqgamOA,Fireship,2015795,80969,2694,1060,1901.6933962264152,76.38584905660377,2.5415094339622644,0.5210164644737774,0.5172096729141131,0.4580261828641699,0.04150372433704816,0.5283302293355218
4gwYkEK0gOk,Assembly Language in 100 Seconds,UCsBjURrPoezykLs9EqgamOA,Fireship,2014042,73096,1754,1239,1625.5383373688458,58.995964487489914,1.4156577885391444,0.4453568798645935,0.39946251658754495,0.25512725802305397,0.03716407105710805,0.40816829339218885
